@RELATION mail

@ATTRIBUTE length NUMERIC
@ATTRIBUTE num_chunks NUMERIC
@ATTRIBUTE num_letters NUMERIC
@ATTRIBUTE word_mean NUMERIC
@ATTRIBUTE num_words NUMERIC
@ATTRIBUTE 'num_{\ }' NUMERIC
@ATTRIBUTE 'num_{\!}' NUMERIC
@ATTRIBUTE 'num_{\"}' NUMERIC
@ATTRIBUTE 'num_{\#}' NUMERIC
@ATTRIBUTE 'num_{\$}' NUMERIC
@ATTRIBUTE 'num_{\%}' NUMERIC
@ATTRIBUTE 'num_{\&}' NUMERIC
@ATTRIBUTE 'num_{\'}' NUMERIC
@ATTRIBUTE 'num_{\(}' NUMERIC
@ATTRIBUTE 'num_{\)}' NUMERIC
@ATTRIBUTE 'num_{\*}' NUMERIC
@ATTRIBUTE 'num_{\+}' NUMERIC
@ATTRIBUTE 'num_{\,}' NUMERIC
@ATTRIBUTE 'num_{\-}' NUMERIC
@ATTRIBUTE 'num_{\.}' NUMERIC
@ATTRIBUTE 'num_{\/}' NUMERIC
@ATTRIBUTE 'num_{0}' NUMERIC
@ATTRIBUTE 'num_{1}' NUMERIC
@ATTRIBUTE 'num_{2}' NUMERIC
@ATTRIBUTE 'num_{3}' NUMERIC
@ATTRIBUTE 'num_{4}' NUMERIC
@ATTRIBUTE 'num_{5}' NUMERIC
@ATTRIBUTE 'num_{6}' NUMERIC
@ATTRIBUTE 'num_{7}' NUMERIC
@ATTRIBUTE 'num_{8}' NUMERIC
@ATTRIBUTE 'num_{9}' NUMERIC
@ATTRIBUTE 'num_{\:}' NUMERIC
@ATTRIBUTE 'num_{\;}' NUMERIC
@ATTRIBUTE 'num_{\<}' NUMERIC
@ATTRIBUTE 'num_{\=}' NUMERIC
@ATTRIBUTE 'num_{\>}' NUMERIC
@ATTRIBUTE 'num_{\?}' NUMERIC
@ATTRIBUTE 'num_{\@}' NUMERIC
@ATTRIBUTE 'num_{A}' NUMERIC
@ATTRIBUTE 'num_{B}' NUMERIC
@ATTRIBUTE 'num_{C}' NUMERIC
@ATTRIBUTE 'num_{D}' NUMERIC
@ATTRIBUTE 'num_{E}' NUMERIC
@ATTRIBUTE 'num_{F}' NUMERIC
@ATTRIBUTE 'num_{G}' NUMERIC
@ATTRIBUTE 'num_{H}' NUMERIC
@ATTRIBUTE 'num_{I}' NUMERIC
@ATTRIBUTE 'num_{J}' NUMERIC
@ATTRIBUTE 'num_{K}' NUMERIC
@ATTRIBUTE 'num_{L}' NUMERIC
@ATTRIBUTE 'num_{M}' NUMERIC
@ATTRIBUTE 'num_{N}' NUMERIC
@ATTRIBUTE 'num_{O}' NUMERIC
@ATTRIBUTE 'num_{P}' NUMERIC
@ATTRIBUTE 'num_{Q}' NUMERIC
@ATTRIBUTE 'num_{R}' NUMERIC
@ATTRIBUTE 'num_{S}' NUMERIC
@ATTRIBUTE 'num_{T}' NUMERIC
@ATTRIBUTE 'num_{U}' NUMERIC
@ATTRIBUTE 'num_{V}' NUMERIC
@ATTRIBUTE 'num_{W}' NUMERIC
@ATTRIBUTE 'num_{X}' NUMERIC
@ATTRIBUTE 'num_{Y}' NUMERIC
@ATTRIBUTE 'num_{Z}' NUMERIC
@ATTRIBUTE 'num_{\[}' NUMERIC
@ATTRIBUTE 'num_{\\}' NUMERIC
@ATTRIBUTE 'num_{\]}' NUMERIC
@ATTRIBUTE 'num_{\^}' NUMERIC
@ATTRIBUTE 'num_{_}' NUMERIC
@ATTRIBUTE 'num_{\`}' NUMERIC
@ATTRIBUTE 'num_{a}' NUMERIC
@ATTRIBUTE 'num_{b}' NUMERIC
@ATTRIBUTE 'num_{c}' NUMERIC
@ATTRIBUTE 'num_{d}' NUMERIC
@ATTRIBUTE 'num_{e}' NUMERIC
@ATTRIBUTE 'num_{f}' NUMERIC
@ATTRIBUTE 'num_{g}' NUMERIC
@ATTRIBUTE 'num_{h}' NUMERIC
@ATTRIBUTE 'num_{i}' NUMERIC
@ATTRIBUTE 'num_{j}' NUMERIC
@ATTRIBUTE 'num_{k}' NUMERIC
@ATTRIBUTE 'num_{l}' NUMERIC
@ATTRIBUTE 'num_{m}' NUMERIC
@ATTRIBUTE 'num_{n}' NUMERIC
@ATTRIBUTE 'num_{o}' NUMERIC
@ATTRIBUTE 'num_{p}' NUMERIC
@ATTRIBUTE 'num_{q}' NUMERIC
@ATTRIBUTE 'num_{r}' NUMERIC
@ATTRIBUTE 'num_{s}' NUMERIC
@ATTRIBUTE 'num_{t}' NUMERIC
@ATTRIBUTE 'num_{u}' NUMERIC
@ATTRIBUTE 'num_{v}' NUMERIC
@ATTRIBUTE 'num_{w}' NUMERIC
@ATTRIBUTE 'num_{x}' NUMERIC
@ATTRIBUTE 'num_{y}' NUMERIC
@ATTRIBUTE 'num_{z}' NUMERIC
@ATTRIBUTE 'num_{\{}' NUMERIC
@ATTRIBUTE 'num_{\|}' NUMERIC
@ATTRIBUTE 'num_{\}}' NUMERIC
@ATTRIBUTE 'num_{\~}' NUMERIC
@ATTRIBUTE 'word_len_{1}' NUMERIC
@ATTRIBUTE 'word_len_{2}' NUMERIC
@ATTRIBUTE 'word_len_{3}' NUMERIC
@ATTRIBUTE 'word_len_{4}' NUMERIC
@ATTRIBUTE 'word_len_{5}' NUMERIC
@ATTRIBUTE 'word_len_{6}' NUMERIC
@ATTRIBUTE 'word_len_{7}' NUMERIC
@ATTRIBUTE 'word_len_{8}' NUMERIC
@ATTRIBUTE 'word_len_{9}' NUMERIC
@ATTRIBUTE 'word_len_{10}' NUMERIC
@ATTRIBUTE 'word_len_{11}' NUMERIC
@ATTRIBUTE 'word_len_{12}' NUMERIC
@ATTRIBUTE 'word_len_{13}' NUMERIC
@ATTRIBUTE 'word_len_{14}' NUMERIC
@ATTRIBUTE 'word_len_{15}' NUMERIC
@ATTRIBUTE 'word_len_{16}' NUMERIC
@ATTRIBUTE 'word_len_{17}' NUMERIC
@ATTRIBUTE 'word_len_{18}' NUMERIC
@ATTRIBUTE 'word_len_{19}' NUMERIC
@ATTRIBUTE 'word_len_{20}' NUMERIC
@ATTRIBUTE 'consequent_{2}' NUMERIC
@ATTRIBUTE 'consequent_{3}' NUMERIC
@ATTRIBUTE 'consequent_{4}' NUMERIC
@ATTRIBUTE 'consequent_{5}' NUMERIC
@ATTRIBUTE 'consequent_{6}' NUMERIC
@ATTRIBUTE 'consequent_{7}' NUMERIC
@ATTRIBUTE 'consequent_{8}' NUMERIC
@ATTRIBUTE 'consequent_{9}' NUMERIC
@ATTRIBUTE 'consequent_{10}' NUMERIC
@ATTRIBUTE num_spam NUMERIC
@ATTRIBUTE 'num_spam_word{Africa}' NUMERIC
@ATTRIBUTE 'num_spam_word{akcija}' NUMERIC
@ATTRIBUTE 'num_spam_word{discount}' NUMERIC
@ATTRIBUTE 'num_spam_word{dovana}' NUMERIC
@ATTRIBUTE 'num_spam_word{enlarge}' NUMERIC
@ATTRIBUTE 'num_spam_word{help}' NUMERIC
@ATTRIBUTE 'num_spam_word{laimėjote}' NUMERIC
@ATTRIBUTE 'num_spam_word{milijonas}' NUMERIC
@ATTRIBUTE 'num_spam_word{million}' NUMERIC
@ATTRIBUTE 'num_spam_word{nemokamai}' NUMERIC
@ATTRIBUTE 'num_spam_word{nuolaida}' NUMERIC
@ATTRIBUTE 'num_spam_word{penis}' NUMERIC
@ATTRIBUTE 'num_spam_word{poverty}' NUMERIC
@ATTRIBUTE 'num_spam_word{prizas}' NUMERIC
@ATTRIBUTE 'num_spam_word{prize}' NUMERIC
@ATTRIBUTE 'num_spam_word{sex}' NUMERIC
@ATTRIBUTE 'num_spam_word{viagra}' NUMERIC
@ATTRIBUTE 'num_spam_word{won}' NUMERIC
@ATTRIBUTE num_money NUMERIC
@ATTRIBUTE class {0,1}

@DATA
854, 62, 759, 12.241935483871, 125, 45, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 4, 7, 12, 18, 12, 1, 17, 13, 0, 10, 11, 6, 7, 3, 16, 34, 16, 12, 2, 6, 1, 17, 4, 3, 7, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 1, 2, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 48, 21, 9, 34, 56, 6, 6, 5, 58, 2, 3, 18, 8, 32, 18, 13, 2, 31, 17, 44, 13, 10, 0, 2, 8, 1, 0, 0, 0, 0, 2, 7, 2, 10, 3, 5, 0, 2, 0, 1, 3, 1, 7, 0, 0, 3, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2617, 173, 2239, 12.9421965317919, 365, 296, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 6, 10, 41, 65, 4, 104, 80, 70, 33, 33, 55, 33, 39, 23, 26, 66, 17, 6, 39, 6, 4, 12, 27, 9, 14, 16, 20, 11, 13, 12, 10, 6, 11, 12, 18, 11, 11, 32, 6, 24, 21, 35, 9, 10, 11, 12, 7, 10, 1, 0, 1, 0, 1, 0, 82, 24, 49, 44, 97, 12, 51, 42, 93, 12, 19, 59, 71, 37, 67, 25, 9, 45, 51, 46, 37, 32, 10, 23, 20, 7, 0, 0, 0, 0, 0, 23, 14, 29, 16, 4, 3, 10, 8, 3, 6, 6, 6, 5, 2, 1, 2, 1, 1, 1, 142, 51, 38, 20, 20, 20, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1220, 119, 1031, 8.66386554621849, 211, 145, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 3, 7, 14, 56, 0, 58, 62, 39, 16, 16, 31, 13, 25, 14, 15, 26, 6, 4, 3, 4, 0, 9, 2, 4, 0, 7, 8, 3, 4, 1, 2, 6, 0, 1, 6, 0, 0, 10, 0, 8, 7, 16, 0, 0, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, 30, 14, 16, 25, 56, 8, 20, 6, 57, 2, 1, 34, 29, 19, 29, 9, 0, 18, 29, 37, 27, 9, 8, 6, 4, 5, 0, 0, 0, 0, 0, 18, 9, 21, 12, 3, 2, 8, 6, 2, 3, 5, 9, 2, 3, 1, 3, 0, 1, 1, 48, 14, 12, 6, 6, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597, 132, 1421, 10.7651515151515, 235, 100, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 4, 13, 48, 28, 5, 40, 28, 18, 13, 12, 17, 14, 11, 17, 9, 23, 4, 8, 11, 10, 10, 9, 15, 15, 8, 6, 11, 9, 7, 5, 11, 7, 0, 8, 12, 6, 13, 3, 9, 7, 18, 16, 9, 8, 8, 16, 6, 6, 0, 0, 0, 0, 9, 0, 79, 22, 32, 17, 57, 11, 15, 10, 98, 4, 10, 41, 35, 56, 46, 14, 2, 39, 46, 53, 36, 10, 4, 6, 9, 7, 0, 0, 0, 0, 4, 11, 12, 8, 13, 10, 8, 10, 8, 5, 7, 4, 4, 5, 1, 3, 3, 3, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
771, 48, 702, 14.625, 113, 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 19, 21, 0, 43, 21, 21, 9, 13, 20, 11, 13, 13, 13, 17, 1, 8, 8, 8, 4, 10, 12, 5, 7, 8, 8, 4, 6, 6, 5, 7, 0, 3, 7, 3, 8, 5, 8, 7, 4, 14, 2, 4, 8, 7, 4, 4, 0, 0, 0, 0, 6, 0, 22, 10, 13, 7, 27, 4, 10, 1, 28, 1, 4, 20, 18, 7, 14, 3, 2, 7, 9, 14, 11, 7, 4, 8, 5, 3, 0, 0, 0, 0, 0, 4, 6, 7, 6, 0, 0, 4, 1, 0, 3, 1, 3, 0, 1, 0, 0, 0, 1, 0, 16, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
571, 29, 518, 17.8620689655172, 67, 17, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 4, 4, 12, 10, 8, 1, 9, 15, 8, 4, 5, 8, 7, 3, 5, 16, 5, 8, 2, 2, 1, 9, 2, 3, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 32, 18, 9, 20, 38, 6, 4, 3, 28, 0, 1, 12, 6, 28, 14, 7, 2, 20, 11, 32, 11, 4, 0, 2, 4, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 7, 0, 0, 2, 1, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
884, 49, 812, 16.5714285714286, 121, 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 21, 23, 0, 38, 29, 16, 9, 16, 25, 12, 7, 18, 7, 17, 1, 9, 10, 9, 4, 11, 13, 5, 11, 8, 7, 7, 7, 8, 5, 4, 0, 4, 8, 4, 15, 7, 12, 11, 5, 16, 3, 4, 10, 9, 7, 4, 0, 0, 0, 0, 8, 0, 27, 10, 19, 7, 24, 7, 16, 6, 33, 2, 6, 20, 25, 9, 20, 6, 4, 7, 10, 18, 8, 12, 4, 10, 6, 4, 0, 0, 0, 0, 2, 2, 6, 7, 6, 0, 0, 4, 1, 0, 3, 1, 2, 1, 1, 0, 0, 0, 1, 0, 15, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1846, 136, 1652, 12.1470588235294, 306, 102, 0, 20, 1, 0, 0, 2, 0, 2, 2, 0, 0, 12, 23, 20, 36, 23, 26, 17, 14, 21, 29, 4, 13, 14, 20, 20, 7, 37, 91, 39, 8, 5, 12, 7, 35, 13, 5, 11, 3, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 5, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 104, 34, 20, 58, 88, 13, 23, 8, 104, 8, 23, 44, 32, 57, 47, 27, 6, 72, 54, 95, 48, 36, 0, 6, 13, 1, 0, 0, 0, 0, 8, 14, 10, 4, 11, 12, 7, 5, 0, 3, 5, 7, 8, 3, 2, 3, 4, 5, 0, 0, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1672, 124, 1462, 11.7903225806452, 252, 150, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 2, 6, 22, 71, 0, 62, 71, 42, 17, 27, 38, 13, 15, 29, 19, 26, 6, 12, 10, 12, 4, 17, 12, 6, 8, 8, 9, 11, 8, 5, 1, 4, 0, 4, 8, 3, 16, 13, 10, 15, 11, 20, 3, 3, 9, 9, 5, 4, 3, 0, 3, 0, 8, 0, 48, 22, 35, 30, 61, 15, 28, 11, 83, 3, 8, 41, 51, 26, 45, 12, 4, 24, 32, 51, 22, 16, 10, 11, 7, 8, 0, 0, 0, 0, 2, 15, 10, 19, 10, 3, 2, 8, 6, 2, 3, 5, 9, 2, 3, 2, 2, 0, 1, 1, 54, 14, 12, 6, 6, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1332, 131, 1156, 8.82442748091603, 203, 104, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 5, 15, 40, 21, 12, 40, 25, 17, 10, 10, 14, 16, 8, 12, 4, 24, 3, 3, 7, 9, 4, 4, 5, 12, 7, 6, 6, 9, 6, 0, 13, 0, 1, 7, 9, 4, 7, 3, 3, 7, 16, 11, 5, 3, 1, 8, 2, 0, 0, 0, 0, 0, 5, 0, 62, 11, 21, 12, 56, 11, 12, 11, 72, 4, 15, 31, 18, 52, 42, 16, 2, 47, 40, 58, 35, 13, 1, 3, 8, 4, 0, 0, 0, 0, 9, 11, 12, 7, 16, 8, 10, 10, 6, 5, 6, 3, 6, 4, 1, 3, 3, 3, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
940, 51, 862, 16.9019607843137, 126, 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 19, 27, 0, 54, 29, 19, 11, 20, 24, 16, 11, 18, 9, 17, 1, 11, 9, 11, 4, 13, 15, 5, 11, 8, 9, 7, 8, 6, 5, 4, 0, 4, 7, 6, 13, 5, 10, 11, 5, 14, 4, 5, 10, 9, 6, 5, 0, 0, 0, 0, 7, 0, 28, 12, 15, 8, 25, 8, 13, 5, 36, 3, 7, 22, 25, 8, 23, 6, 4, 8, 10, 18, 9, 13, 6, 8, 6, 6, 0, 0, 0, 0, 2, 2, 6, 7, 6, 0, 0, 4, 1, 0, 3, 1, 2, 1, 1, 0, 0, 0, 1, 0, 20, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1669, 155, 1464, 9.44516129032258, 259, 125, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 16, 23, 14, 10, 16, 26, 8, 21, 17, 31, 14, 8, 9, 12, 7, 3, 20, 92, 20, 8, 2, 14, 11, 41, 6, 3, 9, 1, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 3, 4, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 104, 19, 17, 50, 68, 6, 10, 3, 118, 16, 49, 26, 22, 48, 70, 29, 2, 65, 67, 80, 51, 28, 0, 2, 14, 1, 0, 0, 0, 0, 12, 11, 12, 10, 8, 11, 10, 20, 7, 3, 4, 6, 6, 5, 4, 2, 3, 7, 2, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4176, 431, 3642, 8.45011600928074, 786, 354, 0, 26, 3, 0, 0, 2, 0, 2, 6, 0, 0, 36, 26, 39, 24, 23, 40, 10, 31, 83, 78, 10, 24, 63, 40, 19, 9, 61, 318, 72, 10, 5, 54, 36, 136, 28, 14, 20, 2, 2, 4, 0, 9, 3, 0, 2, 6, 8, 1, 5, 11, 13, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 284, 68, 23, 88, 145, 25, 50, 4, 273, 24, 87, 70, 66, 113, 121, 55, 6, 149, 151, 181, 128, 72, 0, 6, 21, 8, 0, 0, 0, 0, 30, 38, 64, 35, 18, 24, 33, 30, 19, 22, 16, 19, 14, 12, 7, 5, 4, 4, 4, 2, 33, 8, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1775, 126, 1560, 12.3809523809524, 260, 151, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 2, 6, 22, 75, 0, 60, 78, 39, 16, 41, 39, 19, 17, 28, 26, 26, 6, 14, 10, 14, 4, 19, 15, 8, 10, 6, 11, 7, 9, 5, 1, 4, 0, 4, 8, 8, 13, 13, 10, 17, 13, 22, 4, 4, 10, 10, 6, 5, 3, 0, 3, 0, 8, 0, 52, 23, 30, 31, 63, 19, 29, 13, 83, 4, 9, 46, 53, 26, 54, 14, 4, 23, 32, 49, 26, 22, 10, 11, 8, 10, 0, 0, 0, 0, 0, 17, 10, 19, 11, 2, 2, 8, 6, 2, 3, 5, 8, 3, 3, 1, 2, 1, 1, 1, 58, 15, 12, 6, 6, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1929, 217, 1654, 7.6221198156682, 289, 179, 0, 0, 0, 0, 0, 0, 0, 9, 11, 0, 5, 29, 43, 28, 6, 39, 22, 17, 12, 11, 14, 18, 7, 13, 5, 23, 5, 3, 6, 10, 4, 4, 7, 12, 6, 8, 7, 4, 5, 1, 13, 1, 0, 6, 11, 7, 5, 5, 1, 6, 20, 11, 4, 4, 1, 8, 2, 1, 0, 0, 0, 0, 5, 0, 135, 18, 22, 24, 73, 12, 17, 9, 128, 11, 51, 42, 31, 69, 80, 29, 2, 67, 71, 87, 64, 18, 3, 3, 14, 5, 0, 0, 0, 0, 14, 16, 24, 19, 17, 19, 15, 25, 15, 12, 8, 4, 5, 6, 2, 3, 3, 3, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1778, 126, 1563, 12.4047619047619, 260, 151, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 2, 6, 22, 75, 0, 61, 75, 42, 15, 36, 43, 12, 20, 33, 28, 26, 6, 14, 10, 14, 4, 19, 17, 6, 10, 6, 12, 7, 9, 5, 1, 4, 0, 4, 8, 8, 13, 13, 10, 17, 13, 22, 4, 4, 10, 10, 6, 5, 3, 0, 3, 0, 8, 0, 52, 23, 30, 32, 62, 20, 29, 13, 83, 5, 9, 46, 53, 27, 53, 13, 4, 22, 32, 49, 26, 22, 10, 11, 8, 10, 0, 0, 0, 0, 0, 17, 10, 19, 11, 2, 2, 8, 6, 2, 3, 4, 9, 3, 3, 1, 2, 1, 1, 1, 54, 14, 12, 6, 6, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1424, 147, 1231, 8.37414965986395, 222, 117, 0, 2, 0, 0, 0, 0, 0, 8, 8, 0, 5, 15, 43, 20, 5, 39, 22, 16, 12, 12, 12, 15, 9, 14, 4, 22, 4, 3, 6, 5, 6, 4, 9, 10, 7, 8, 8, 5, 5, 1, 15, 1, 1, 6, 11, 5, 5, 4, 1, 5, 17, 11, 4, 4, 1, 8, 2, 1, 0, 0, 0, 0, 5, 0, 78, 12, 20, 12, 63, 12, 9, 9, 76, 6, 19, 38, 19, 52, 53, 20, 2, 46, 47, 56, 37, 10, 3, 3, 7, 5, 0, 0, 0, 0, 5, 18, 13, 12, 15, 6, 10, 13, 12, 4, 8, 5, 5, 4, 1, 3, 3, 3, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1039, 53, 955, 18.0188679245283, 135, 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 20, 31, 0, 51, 30, 22, 18, 24, 30, 12, 15, 18, 8, 17, 1, 13, 9, 13, 4, 15, 20, 7, 14, 11, 8, 6, 8, 7, 5, 4, 0, 6, 7, 6, 15, 6, 10, 14, 6, 16, 5, 5, 13, 10, 9, 7, 0, 0, 0, 0, 7, 0, 32, 14, 16, 8, 25, 8, 15, 6, 39, 3, 9, 25, 29, 9, 25, 7, 5, 7, 10, 20, 10, 13, 7, 9, 6, 7, 0, 0, 0, 0, 0, 4, 6, 7, 6, 0, 0, 4, 1, 0, 3, 2, 2, 0, 1, 0, 0, 0, 1, 0, 18, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3970, 353, 3515, 9.95750708215297, 679, 271, 0, 46, 3, 0, 26, 14, 0, 12, 12, 0, 12, 34, 65, 30, 29, 83, 56, 62, 67, 71, 80, 52, 32, 42, 36, 31, 24, 61, 194, 82, 14, 5, 24, 33, 75, 40, 20, 17, 7, 1, 6, 2, 4, 10, 2, 2, 5, 4, 2, 5, 14, 12, 6, 6, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 226, 60, 25, 43, 158, 18, 36, 24, 210, 18, 54, 116, 42, 96, 113, 70, 10, 126, 122, 170, 102, 42, 8, 10, 25, 6, 0, 0, 0, 0, 35, 36, 25, 23, 26, 25, 20, 14, 26, 8, 10, 17, 14, 9, 6, 8, 8, 3, 2, 4, 62, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1874, 128, 1653, 12.9140625, 269, 153, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 2, 6, 23, 79, 0, 75, 80, 39, 24, 35, 40, 17, 17, 33, 21, 26, 6, 16, 10, 16, 4, 21, 20, 9, 11, 8, 11, 7, 9, 6, 1, 4, 0, 6, 8, 8, 15, 14, 10, 20, 14, 23, 5, 4, 13, 11, 9, 7, 3, 0, 3, 0, 8, 0, 56, 28, 31, 31, 62, 18, 31, 14, 87, 4, 11, 49, 57, 28, 55, 14, 6, 22, 32, 51, 26, 22, 11, 13, 8, 11, 0, 0, 0, 0, 0, 17, 10, 19, 11, 2, 2, 8, 6, 2, 3, 4, 9, 3, 3, 1, 2, 1, 1, 1, 67, 14, 12, 6, 6, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1642, 158, 1435, 9.08227848101266, 254, 127, 0, 2, 1, 0, 7, 3, 0, 8, 9, 0, 5, 23, 42, 25, 9, 47, 25, 23, 13, 11, 22, 20, 9, 18, 8, 24, 6, 4, 11, 9, 5, 4, 9, 16, 10, 8, 7, 4, 4, 2, 15, 0, 2, 10, 10, 8, 8, 5, 1, 8, 19, 12, 5, 4, 3, 8, 4, 2, 0, 0, 0, 0, 9, 0, 92, 15, 21, 13, 67, 9, 19, 13, 96, 5, 22, 45, 22, 65, 51, 24, 2, 47, 42, 70, 41, 9, 5, 5, 12, 5, 0, 0, 0, 0, 9, 14, 12, 10, 24, 9, 11, 13, 16, 3, 8, 3, 5, 3, 1, 3, 3, 3, 0, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1131, 55, 1041, 18.9272727272727, 142, 32, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 3, 20, 35, 0, 54, 37, 23, 16, 30, 31, 14, 12, 20, 9, 17, 1, 15, 9, 15, 4, 17, 22, 11, 16, 12, 9, 6, 8, 9, 5, 5, 0, 6, 9, 6, 17, 7, 11, 16, 6, 17, 5, 5, 16, 12, 9, 9, 0, 0, 0, 0, 8, 0, 34, 15, 17, 10, 25, 10, 17, 6, 43, 3, 9, 28, 33, 9, 28, 7, 6, 6, 10, 23, 9, 13, 7, 10, 7, 8, 0, 0, 0, 0, 0, 4, 6, 7, 6, 0, 0, 4, 1, 0, 3, 2, 2, 0, 1, 0, 0, 0, 1, 0, 21, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
